name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
san francisco california,2008-05-07T00:00:00,11.4,11.4,7.8,78.56,0,0,,0,0,63,28.9,280,1016,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T01:00:00,10.9,10.9,7.8,81.29,0,0,,0,0,68.4,37,273,1016.3,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T02:00:00,10.6,10.6,7.5,80.85,0,0,,0,0,64.8,30.5,264,1016.6,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T03:00:00,10.3,10.3,7.8,84.38,0,0,,0,0,51.8,35.2,269,1016.6,65.9,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T04:00:00,10.3,10.3,7.8,84.38,0,0,,0,0,57.2,30.7,265,1016.8,46.8,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T05:00:00,10.2,10.2,7.8,84.81,0,0,,0,0,59.4,28.8,260,1016.5,65.9,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T06:00:00,10.2,10.2,7.4,82.72,0,0,,0,0,59.4,40.6,265,1016.6,88.8,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T07:00:00,10.2,10.2,7.1,80.93,0,0,,0,0,66.6,36.9,269,1016.7,40.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T08:00:00,11.1,11.1,7.2,76.43,0,0,,0,0,64.8,28.2,279,1017.1,58.7,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T09:00:00,12,12,6.6,69.56,0,0,,0,0,72.4,37,268,1017.2,56.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T10:00:00,13.1,13.1,6.7,65,0,0,,0,0,70.2,35.1,273,1017.2,46.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T11:00:00,13.8,13.8,6.7,62.27,0,0,,0,0,59.4,21.2,248,1017.5,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T12:00:00,14.7,14.7,7,59.86,0,0,,0,0,,12.6,225,1017.3,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T13:00:00,15.9,15.9,7.1,55.78,0,0,,0,0,,15.4,223,1017.2,16.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T14:00:00,16.4,16.4,7.6,56.09,0,0,,0,0,,23.6,256,1017.2,0,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T15:00:00,16.4,16.4,7.3,54.74,0,0,,0,0,,26,252,1016.8,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T16:00:00,15.6,15.6,7.6,58.95,0,0,,0,0,,31,257,1016.4,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T17:00:00,14.6,14.6,7.5,62.51,0,0,,0,0,53.6,29.3,253,1015.8,28.1,15,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T18:00:00,13.8,13.8,7.3,64.88,0,0,,0,0,,27.3,258,1015.6,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T19:00:00,12.9,12.9,7.3,69.01,0,0,,0,0,,21.8,247,1015.5,14.3,13.7,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T20:00:00,11.9,11.9,7.1,72.22,0,0,,0,0,,22.8,252,1015.5,28.1,10.9,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T21:00:00,11.3,11.3,7,74.73,0,0,,0,0,,15,251,1016,14.3,12.8,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T22:00:00,10.7,10.7,7.3,79.56,0,0,,0,0,,15.3,234,1016.5,28.1,12.3,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-07T23:00:00,10.6,10.6,7,78.39,0,0,,0,0,,19.6,231,1016.5,28.1,13.7,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T00:00:00,10.4,10.4,7,79.6,0,0,,0,0,,21.1,252,1016.7,14.3,13.5,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T01:00:00,10.4,10.4,7,79.6,0,0,,0,0,,12.2,233,1016.7,28.1,15.8,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T02:00:00,10,10,7,81.58,0,0,,0,0,,12.9,220,1016,28.1,14.7,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T03:00:00,9.7,8.2,7,83.12,0,0,,0,0,,10.5,239,1016.2,61.3,14.7,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T04:00:00,9.7,8.1,7,83.12,0,0,,0,0,,11.5,239,1016,58.7,15.7,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T05:00:00,9.5,7.6,6.7,83.09,0,0,,0,0,,13,233,1016,58.7,15.7,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T06:00:00,9.7,7.4,7,83.17,0,0,,0,0,,15.8,246,1016.2,61.3,14.2,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T07:00:00,9.7,7.7,7,83.3,0,0,,0,0,,14.1,242,1016.7,66.5,13.2,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T08:00:00,10.4,10.4,7.3,80.91,0,0,,0,0,,9.8,233,1017,66.5,13.2,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T09:00:00,12,12,7.6,74.56,0,0,,0,0,,6.3,204,1017,62,11.4,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T10:00:00,11.9,11.9,7.9,76.7,0,0,,0,0,,10.6,299,1016.9,76.1,11.6,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T11:00:00,13.5,13.5,8.2,70.38,0,0,,0,0,,11.3,292,1016.9,57.5,14.4,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T12:00:00,14,14,8.2,68.1,0,0,,0,0,,7.7,128,1016.5,28.1,14.4,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T13:00:00,16,16,7.9,58.57,0,0,,0,0,,18.3,287,1016,14.3,15,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T14:00:00,15.6,15.6,8.3,61.77,0,0,,0,0,,27.4,276,1015.5,14.3,15,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T15:00:00,15.2,15.2,7.7,60.73,0,0,,0,0,48.2,31.1,275,1015.1,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T16:00:00,15,15,7.1,59.08,0,0,,0,0,50,32.2,261,1014.8,14.3,14.6,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T17:00:00,14.1,14.1,6.6,60.31,0,0,,0,0,55.4,32.5,270,1014.4,28.1,13.7,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T18:00:00,13.1,13.1,6.3,63.58,0,0,,0,0,55.4,32.9,257,1014.3,28.1,12.8,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T19:00:00,12.4,12.4,6.3,66.52,0,0,,0,0,57.2,27.7,260,1013.9,28.1,13.7,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T20:00:00,11.1,11.1,5.9,70.61,0,0,,0,0,50,23.2,263,1013.9,28.1,11.4,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T21:00:00,10.5,10.5,6.2,74.66,0,0,,0,0,,20.3,244,1014.4,28.1,12.8,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T22:00:00,10.1,10.1,6.2,76.7,0,0,,0,0,,18.3,258,1014.6,37.2,12.8,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-08T23:00:00,9.8,6.7,6.4,79.69,0,0,,0,0,,24,254,1014.9,65.1,12.3,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T00:00:00,9.7,6.8,6.2,78.64,0,0,,0,0,,23.1,263,1014.6,84.2,14.6,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T01:00:00,9.7,7.3,6.2,78.88,0,0,,0,0,,16.5,254,1014.6,84.2,15,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T02:00:00,9.3,7.1,6.1,80.59,0,0,,0,0,,14.8,278,1014.3,65.1,15,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T03:00:00,9.5,6.9,5.9,78.03,0,0,,0,0,,18.9,260,1014.1,46.8,14.9,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T04:00:00,9,6,5.9,81.03,0,0,,0,0,,21.3,257,1013.8,46.8,14.9,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T05:00:00,9.2,7.7,5.8,79.12,0,0,,0,0,,9.8,250,1013.9,69.7,14.9,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T06:00:00,9.2,7,5.8,79.37,0,0,,0,0,,15.1,231,1014,65.1,14.9,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T07:00:00,8.9,6.4,6.1,82.5,0,0,,0,0,,16.4,231,1014.5,88.8,15,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T08:00:00,10.3,10.3,6.4,77.1,0,0,,0,0,,8.7,180,1014.9,58.7,14.7,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T09:00:00,11.7,11.7,6.7,71.25,0,0,,0,0,,4.9,205,1015,28.1,15,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T10:00:00,12.6,12.6,6.4,65.91,0,0,,0,0,,13,240,1015.3,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T11:00:00,14.2,14.2,6.7,60.62,0,0,,0,0,,18.3,262,1015.3,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T12:00:00,14.9,14.9,7,58.88,0,0,,0,0,,20.8,256,1015.5,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T13:00:00,15.5,15.5,7,56.87,0,0,,0,0,48.2,28.3,266,1015.3,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T14:00:00,16.1,16.1,7,54.72,0,0,,0,0,50,28.4,262,1015.3,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T15:00:00,15.9,15.9,7.3,56.55,0,0,,0,0,51.8,32.1,256,1015.1,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T16:00:00,15.6,15.6,7.3,57.5,0,0,,0,0,53.6,29.3,256,1014.8,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T17:00:00,15.2,15.2,7.1,58.44,0,0,,0,0,55.4,31.9,263,1014.8,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T18:00:00,14,14,6.8,61.79,0,0,,0,0,55.4,31.1,261,1015.1,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T19:00:00,12.6,12.6,6.7,67.05,0,0,,0,0,55.4,29.8,253,1014.9,14.3,14.6,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T20:00:00,11.6,11.6,5.9,68.35,0,0,,0,0,53.6,29,257,1015.5,14.3,14.6,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T21:00:00,10.7,10.7,6.4,75.03,0,0,,0,0,,25.5,262,1016,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T22:00:00,10.7,10.7,6.4,74.86,0,0,,0,0,,18.4,249,1016.5,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-09T23:00:00,10.1,10.1,6.2,76.9,0,0,,0,0,,13,327,1016.7,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T00:00:00,9.7,8.9,6.4,79.89,0,0,,0,0,,7,275,1016.5,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T01:00:00,9.9,7.6,6.6,79.74,0,0,,0,0,,17.1,255,1016.5,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T02:00:00,9.6,7,6.6,81.22,0,0,,0,0,,19.7,260,1016.4,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T03:00:00,9.9,7.8,6.8,81.02,0,0,,0,0,,14.9,250,1016,14.3,16,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T04:00:00,9.2,7.2,6.7,84.4,0,0,,0,0,,13.1,236,1016.2,55.5,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T05:00:00,9.1,7.8,6.5,83.69,0,0,,0,0,,8.8,260,1016.4,60.1,16,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T06:00:00,9.1,7.7,6.2,82,0,0,,0,0,,9.3,210,1016.4,37.2,12.3,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T07:00:00,9.4,7.8,6.5,81.75,0,0,,0,0,,11,209,1016.9,30,13.7,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T08:00:00,10.9,10.9,7,76.74,0,0,,0,0,,7.9,215,1017.4,31.3,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T09:00:00,12,12,7.3,72.91,0,0,,0,0,,4.2,222,1017.7,30,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T10:00:00,12.9,12.9,7.3,68.74,0,0,,0,0,,5.9,298,1017.7,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T11:00:00,14.3,14.3,7,61.29,0,0,,0,0,,6.9,311,1017.9,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T12:00:00,15.8,15.8,7,56.13,0,0,,0,0,,12,310,1017.9,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T13:00:00,17.3,17.3,7.7,52.98,0,0,,0,0,,20.2,299,1017.4,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T14:00:00,17.5,17.5,7.4,51.71,0,0,,0,0,,24.3,289,1017,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T15:00:00,17.3,17.3,7.1,51.02,0,0,,0,0,48.2,31,279,1016.8,0,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T16:00:00,16.9,16.9,7.3,53.19,0,0,,0,0,51.8,31,270,1016.5,14.3,16,,,,,Clear,clear-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T17:00:00,16.2,16.2,8.2,59.17,0,0,,0,0,,28.4,261,1016.2,28.1,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T18:00:00,15,15,9.7,70.58,0,0,,0,0,,20.6,274,1016,37.6,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T19:00:00,13.7,13.7,9.8,77.29,0,0,,0,0,,27.2,270,1015.6,37.6,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T20:00:00,12.7,12.7,10.2,84.73,0,0,,0,0,,27.3,264,1015.8,84.2,15,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T21:00:00,12.1,12.1,10.2,88.16,0,0,,0,0,,18.1,270,1016,84.2,15,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T22:00:00,12.1,12.1,10.4,89.62,0,0,,0,0,,13.1,295,1016.3,88.8,14.1,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-10T23:00:00,11.8,11.8,10.2,89.88,0,0,,0,0,,16.5,270,1016.3,88.8,14.1,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T00:00:00,11.1,11.1,9.5,90.14,0,0,,0,0,,17.8,262,1016.3,93.6,10.9,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T01:00:00,11,11,9.8,92.1,0,0,,0,0,,13.5,229,1016,95.5,10.5,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T02:00:00,10.9,10.9,9.4,90.17,0,0,,0,0,,19.1,254,1016,93.6,11.4,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T03:00:00,10.6,10.6,9.4,92.11,0,0,,0,0,,21,263,1015.8,93.6,11.8,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T04:00:00,10.1,10.1,8.9,92.22,0,0,,0,0,,24.9,269,1015.6,93.6,9.5,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T05:00:00,9.7,6.9,8.9,94.34,0,0,,0,0,,21.7,260,1015.8,93.6,9,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T06:00:00,9.7,7.3,8.4,91.68,0,0,,0,0,,17.2,274,1016,95.5,9.9,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T07:00:00,9.7,7.3,8.4,91.48,0,0,,0,0,,17.2,246,1016.3,99.4,7.6,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T08:00:00,9.7,7,8.4,91.41,0,0,,0,0,,20.5,255,1016.5,99.4,6.2,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T09:00:00,9.8,7,8.1,89.51,0,0,,0,0,,21.7,240,1016.6,100,10.5,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T10:00:00,10.8,10.8,8.2,83.88,0,0,,0,0,,14.7,233,1016.5,100,14.6,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T11:00:00,12.5,12.5,8,74.13,0,0,,0,0,,20.3,238,1016.5,92,16,,,,,Overcast,cloudy,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T12:00:00,13.6,13.6,8.3,70.11,0,0,,0,0,,16.9,257,1016.3,84.2,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T13:00:00,14.9,14.9,7.9,62.86,0,0,,0,0,,20.9,266,1016,46.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T14:00:00,15.6,15.6,7.1,56.95,0,0,,0,0,,24,256,1015.6,23.9,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T15:00:00,15.9,15.9,7.1,55.79,0,0,,0,0,53.6,32.8,264,1015.2,23.9,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T16:00:00,15.7,15.7,6.6,54.65,0,0,,0,0,63,36.6,252,1014.4,23.9,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T17:00:00,15.3,15.3,6.6,55.83,0,0,,0,0,70.2,32.6,256,1013.9,37.6,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T18:00:00,14.9,14.9,6.3,56.64,0,0,,0,0,59.4,32.7,259,1013.7,46.8,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T19:00:00,13.7,13.7,5.9,59.25,0,0,,0,0,72.4,34,258,1012.9,37.6,16,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T20:00:00,11.9,11.9,5.9,66.91,0,0,,0,0,59.4,26.5,250,1013.4,37.6,14.6,,,,,Partially cloudy,partly-cloudy-day,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T21:00:00,11.1,11.1,5.9,70.45,0,0,,0,0,55.4,11,343,1013.2,28.1,15,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T22:00:00,11.5,11.5,6.1,69.44,0,0,,0,0,,16.8,240,1013.7,0,15,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-11T23:00:00,11,11,6.3,73,0,0,,0,0,,19.9,236,1013.9,14.3,14.6,,,,,Clear,clear-night,"72493023230,72495593227,72494023234"
san francisco california,2008-05-12T00:00:00,10.7,10.7,6,73.1,0,0,,0,0,,18.5,271,1014.3,28.1,15,,,,,Partially cloudy,partly-cloudy-night,"72493023230,72495593227,72494023234"
